fbref_url,transfermarkt_id,player_name,name_home_country,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,explanation
https://fbref.com/en/players/bf59c794/Ravel-Morrison,128907,Ravel Morrison,Not found,2-Feb-93,Not found,175,Jamaica jm  Other: England,MF,Right,2011-2012,18 years,West Ham,2011,first scrap players fbref
https://fbref.com/en/players/7399c7a8/Jack-Robinson,128909,Jack Robinson,Not found,"September 1, 1993 (Age: 32-096d)","Warrington, England, United Kingdom",180,England eng,"DF (CB-FB, left)",Left,2009-2010,15 years,Liverpool,2009,players corrected fbref
https://fbref.com/en/players/e1a933d2/George-Thorne,128910,George Thorne,Not found,4-Jan-93,Not found,188,England eng,MF,Right,2009-2010,16 years,West Brom,2009,first scrap players fbref
https://fbref.com/en/players/6d071cae/Tom-Thorpe,128911,Tom Thorpe,Not found,13-Jan-93,Not found,185,England eng,DF,Right,2013-2014,20 years,Birmingham City,2013,first scrap players fbref
https://fbref.com/en/players/ab6a3628/Andre-Wisdom,128912,Andre Wisdom,Not found,9-May-93,Not found,186,England eng,"DF (CB-FB, right)",Right,2012-2013,19 years,Liverpool,2012,first scrap players fbref
https://fbref.com/en/players/d992542e/David-Davis,129054,David Davis,Not found,20-Feb-91,Not found,173,Not found,MF (CM),Right,2009-2010,18 years,Darlington,2009,first scrap players fbref
https://fbref.com/en/players/ab651565/Nathan-Redmond,129078,Nathan Redmond,Not found,6-Mar-94,Not found,173,England eng,"FW-MF (AM-WM, left)",Right,2011-2012,17 years,Birmingham City,2011,first scrap players fbref
https://fbref.com/en/players/bd7138e5/Jores-Okore,129085,Jores Okore,Not found,11-Aug-92,Not found,183,Denmark dk  Other: Côte d'Ivoire,DF (CB),Right,2010-2011,17 years,Nordsjælland,2010,first scrap players fbref
https://fbref.com/en/players/39583cfd/Gerard-Deulofeu,129476,Gerard Deulofeu,Not found,13-Mar-94,Not found,176,Spain,FW-MF (WM),Right,2010-2011,16 years,Barcelona B,2010,first scrap players fbref
https://fbref.com/en/players/acdad0aa/Marcello-Trotta,129505,Marcello Trotta,Not found,"September 29, 1992 (Age: 33-057d)","Santa Maria Capua Vetere, Italy",188,Italy,FW,Left,2011-2012,18 years,Wycombe,2011,first scrap players fbref
https://fbref.com/en/players/713c144a/Steven-Berghuis,129554,Steven Berghuis,Not found,"December 19, 1991 (Age: 33-341d)","Apeldoorn, Netherlands",180,Netherlands,"FW-MF (AM-CM-WM, right)",Left,2010-2011,18 years,Twente,2010,first scrap players fbref
https://fbref.com/en/players/8d228291/Charlie-Austin,129627,Charlie Austin,Not found,5-Jul-89,Not found,188,Not found,FW,Right,2009-2010,20 years,Swindon Town,2009,first scrap players fbref
https://fbref.com/en/players/c4acb36f/Ryo-Miyaichi,129688,Ryo Miyaichi,Not found,"December 14, 1992 (Age: 32-346d)","Okazaki, Japan",183,Japan,FW-MF (AM-WM),Both,2010-2011,17 years,Feyenoord,2010,first scrap players fbref
https://fbref.com/en/players/fc8c588f/Pajtim-Kasami,130108,Pajtim Kasami,Not found,"June 2, 1992 (Age: 33-176d)","Struga, North Macedonia",188,Switzerland,"FW-MF (AM-DM, right)",Left,2009-2010,17 years,Bellinzona,2009,first scrap players fbref
https://fbref.com/en/players/4806ec67/Jordan-Pickford,130164,Jordan Pickford,Not found,"March 7, 1994 (Age: 31-274d)","Washington, England, United Kingdom",185,England eng,GK,Left,2011-2012,17 years,Darlington,2011,players corrected fbref
https://fbref.com/en/players/b86fe156/Giannelli-Imbula,130756,Giannelli Imbula,Not found,12-Sep-92,Not found,186,"Congo DR cd  Other: Belgium , France",MF,Left,2009-2010,16 years,Guingamp,2009,first scrap players fbref
https://fbref.com/en/players/895ff3ca/Joel-Campbell,131248,Joel Campbell,Not found,"June 26, 1992 (Age: 33-152d)","San José, Costa Rica",178,Costa Rica,FW-MF (AM),Left,2011-2012,19 years,Lorient,2011,first scrap players fbref
https://fbref.com/en/players/4c370d81/Roberto-Firmino,131789,Roberto Firmino,Not found,"October 2, 1991 (Age: 34-054d)","Maceió, Brazil",181,Brazil,FW-MF (AM),Right,2010-2011,18 years,Hoffenheim,2010,first scrap players fbref
https://fbref.com/en/players/3a24769f/Ross-Barkley,131978,Ross Barkley,Not found,"December 5, 1993 (Age: 31-355d)","Liverpool, England, United Kingdom",189,England eng,MF (AM-CM),Right,2011-2012,17 years,Everton,2011,first scrap players fbref
https://fbref.com/en/players/c47541e0/Bertrand-Traore,131996,Bertrand Traoré,Not found,"September 6, 1995 (Age: 30-080d)","Bobo-Dioulasso, Burkina Faso",177,Burkina Faso,"FW-MF (AM-WM, right)",Left,2013-2014,17 years,Vitesse,2013,first scrap players fbref
https://fbref.com/en/players/21a66f6a/Harry-Kane,132098,Harry Kane,Not found,"July 28, 1993 (Age: 32-120d)","Walthamstow, England, United Kingdom",188,England eng,FW,Right,2010-2011,17 years,Leyton Orient,2010,first scrap players fbref
https://fbref.com/en/players/601299e9/Joao-Carlos-Teixeira,132214,João Carlos Teixeira,Not found,"January 18, 1993 (Age: 32-311d)","Braga, Portugal",177,Portugal,FW-MF,Right,2013-2014,20 years,Liverpool,2013,first scrap players fbref
https://fbref.com/en/players/49809c96/Billy-Knott,133392,Billy Knott,Not found,28-Nov-92,Not found,173,England eng,MF,Right,2011-2012,18 years,AFC Wimbledon,2011,first scrap players fbref
https://fbref.com/en/players/b2d31e83/Dan-Burn,134270,Dan Burn,Not found,"May 9, 1992 (Age: 33-200d)","Blyth, England, United Kingdom",198,England eng,"DF (CB-FB, left)",Left,2009-2010,17 years,Darlington,2009,first scrap players fbref
https://fbref.com/en/players/07802f7f/Danny-Ings,134294,Danny Ings,Not found,"July 23, 1992 (Age: 33-125d)","Winchester, England, United Kingdom",178,England eng,FW,Right,2010-2011,18 years,Bournemouth,2010,first scrap players fbref
https://fbref.com/en/players/a68a5466/Tyler-Blackett,134414,Tyler Blackett,Not found,2-Apr-94,Not found,186,England eng,"DF (CB-FB, left)",Left,2013-2014,19 years,Blackpool,2013,first scrap players fbref
https://fbref.com/en/players/05ca4fcb/Nick-Powell,134424,Nick Powell,Not found,"March 23, 1994 (Age: 31-247d)","Crewe, England, United Kingdom",183,England eng,FW-MF (AM),Right,2010-2011,16 years,Crewe Alexandra,2010,first scrap players fbref
https://fbref.com/en/players/b400bde0/Raheem-Sterling,134425,Raheem Sterling,Not found,8-Dec-94,Not found,170,England eng  Other: Jamaica,FW-MF (AM-WM),Right,2011-2012,16 years,Liverpool,2011,first scrap players fbref
https://fbref.com/en/players/fc8b614b/Jose-Pozo,135105,José Pozo,Not found,"March 15, 1996 (Age: 29-255d)","Málaga, Spain",170,Spain,FW-MF (AM),Right,2014-2015,18 years,Manchester City,2014,first scrap players fbref
https://fbref.com/en/players/26f6dca8/Manuel-Lanzini,135853,Manuel Lanzini,Not found,"February 15, 1993 (Age: 32-283d)","San Antonio de Padua, Argentina",170,Argentina,FW-MF (AM),Right,2015-2016,22 years,West Ham,2015,first scrap players fbref
https://fbref.com/en/players/6bc6f173/Samba-Diakite,136589,Samba Diakité,Not found,24-Jan-89,Not found,186,Mali ml  Other: France,MF (DM),Right,2009-2010,20 years,Nancy,2009,first scrap players fbref
https://fbref.com/en/players/1cfd188f/Charalampos-Mavrias,136647,Charalampos Mavrias,Not found,"February 21, 1994 (Age: 31-277d)","Nomós Zakýnthou, Greece",177,Greece,"DF-FW-MF (WM, right)",Right,2010-2011,16 years,Panathinaikos,2010,first scrap players fbref
https://fbref.com/en/players/46bcd68d/Jason-Davidson,137669,Jason Davidson,Not found,"June 29, 1991 (Age: 34-149d)","Melbourne, Australia",180,Australia,"DF-MF (FB, left)",Left,2009-2010,18 years,Paços de Ferreira,2009,first scrap players fbref
https://fbref.com/en/players/142741bb/Jakob-Haugaard,138335,Jakob Haugaard,Not found,"May 1, 1992 (Age: 33-208d)","Sundbyerne, Denmark",199,Denmark,GK,Right,2012-2013,20 years,Midtjylland,2012,first scrap players fbref
https://fbref.com/en/players/e06683ca/Virgil-van-Dijk,139208,Virgil van Dijk,Not found,"July 8, 1991 (Age: 34-140d)","Breda, Netherlands",193,Netherlands,"DF (CB, left)",Right,2010-2011,19 years,Groningen,2010,first scrap players fbref
https://fbref.com/en/players/fb485406/Enner-Valencia,139503,Enner Valencia,Not found,"November 4, 1989 (Age: 36-021d)","San Lorenzo, Ecuador",174,Ecuador,FW-MF (AM),Right,2013-2014,23 years,Pachuca,2013,first scrap players fbref
https://fbref.com/en/players/ce1faab0/Larnell-Cole,141650,Larnell Cole,Not found,9-Mar-93,Not found,168,England eng,MF,Right,2013-2014,20 years,MK Dons,2013,first scrap players fbref
https://fbref.com/en/players/f58d6213/Zeki-Fryers,141655,Zeki Fryers,Not found,9-Sep-92,Not found,183,Not found,DF (CB),Left,2011-2012,18 years,Manchester Utd,2011,first scrap players fbref
https://fbref.com/en/players/810e3c74/Jesse-Lingard,141660,Jesse Lingard,Not found,"December 15, 1992 (Age: 32-345d)","Warrington, England, United Kingdom",174,England eng,FW-MF (AM),Right,2012-2013,19 years,Leicester City,2012,first scrap players fbref
https://fbref.com/en/players/d2d8675a/Alvaro-Vazquez,141835,Álvaro Vázquez,Not found,"April 27, 1991 (Age: 34-212d)","Badalona, Spain",182,Spain,FW,Right,2010-2011,19 years,Espanyol,2010,first scrap players fbref
https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain,143424,Alex Oxlade-Chamberlain,Not found,15-Aug-93,Not found,180,England eng,FW-MF (AM-CM-WM),Right,2009-2010,15 years,Southampton,2009,first scrap players fbref
https://fbref.com/en/players/f35430a4/Matija-Nastasic,143559,Matija Nastasić,Not found,28-Mar-93,Not found,187,Serbia,"DF (CB, left)",Left,2011-2012,18 years,Fiorentina,2011,first scrap players fbref
https://fbref.com/en/players/723ba189/Lazar-Markovic,144303,Lazar Marković,Not found,2-Mar-94,Not found,176,Serbia,"FW-MF (AM-WM, right)",Right,2011-2012,17 years,Partizan,2011,first scrap players fbref
https://fbref.com/en/players/28b40c9c/Tim-Ream,145466,Tim Ream,Not found,"October 5, 1987 (Age: 38-051d)","St. Louis, Missouri, United States",185,United States,"DF (CB, left)",Left,2010,22 years,NY Red Bulls,Not found,first scrap players fbref
https://fbref.com/en/players/0dcc8a9f/Johnny-Gorman,145488,Johnny Gorman,Not found,26-Oct-92,Not found,175,Northern Ireland nir  Other: England,MF (WM),Not found,2011-2012,18 years,Wolves,2011,first scrap players fbref
https://fbref.com/en/players/f2428fd4/Jon-Flanagan,145922,Jon Flanagan,Not found,1-Jan-93,Not found,181,England eng,"DF (FB, right)",Right,2010-2011,17 years,Liverpool,2010,first scrap players fbref
https://fbref.com/en/players/b2bc3b1f/Wilfried-Zaha,145988,Wilfried Zaha,Not found,"November 10, 1992 (Age: 33-015d)","Abidjan, Côte d'Ivoire",180,Côte d'Ivoire ci  Other: England,FW-MF (AM-WM),Right,2009-2010,16 years,Crystal Palace,2009,first scrap players fbref
https://fbref.com/en/players/5a853458/Samir-Carruthers,146488,Samir Carruthers,Not found,4-Apr-93,Not found,173,Republic of Ireland ie  Other: England,MF (WM),Left,2011-2012,18 years,Aston Villa,2011,first scrap players fbref
https://fbref.com/en/players/2d139834/Anthony-Forde,146494,Anthony Forde,Not found,"November 16, 1993 (Age: 32-009d)","Ballingarry, Republic of Ireland",175,Republic of Ireland,DF-FW-MF (FB-WM),Right,2011-2012,17 years,Wolves,2011,first scrap players fbref
https://fbref.com/en/players/729e3e14/Kerim-Frei,146844,Kerim Frei,Not found,"November 19, 1993 (Age: 32-006d)","Feldkirch, Austria",171,"Turkey tr  Other: Austria , Switzerland",FW-MF (AM-WM),Right,2011-2012,17 years,Fulham,2011,first scrap players fbref
https://fbref.com/en/players/47681787/Marco-van-Ginkel,147034,Marco van Ginkel,Not found,"December 1, 1992 (Age: 32-359d)","Gemeente Amersfoort, Netherlands",186,Netherlands,MF (CM),Right,2009-2010,16 years,Vitesse,2009,first scrap players fbref
https://fbref.com/en/players/43a166b4/Divock-Origi,148368,Divock Origi,Not found,18-Apr-95,Not found,186,Belgium,FW-MF (WM),Right,2012-2013,17 years,Lille,2012,first scrap players fbref
https://fbref.com/en/players/e342ad68/Mohamed-Salah,148455,Mohamed Salah,Not found,"June 15, 1992 (Age: 33-163d)","Basyūn, Egypt",175,Egypt,"FW-MF (AM-WM, right)",Left,2012-2013,20 years,Basel,2012,first scrap players fbref
https://fbref.com/en/players/df618867/Tomas-Kalas,148657,Tomáš Kalas,Not found,"May 15, 1993 (Age: 32-194d)","Olomouc, Czech Republic",184,Czech Republic,DF (CB),Right,2009-2010,16 years,Sigma Olomouc,2009,first scrap players fbref
https://fbref.com/en/players/6c679c6d/Anthony-Knockaert,149237,Anthony Knockaert,Not found,"November 20, 1991 (Age: 34-005d)","Roubaix, France",172,France,"FW-MF (AM-WM, right)",Left,2011-2012,19 years,Guingamp,2011,first scrap players fbref
https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista,149498,Gabriel Paulista,Not found,"November 26, 1990 (Age: 34-364d)","Fortaleza, Brazil",187,Not found,DF (CB),Right,2013-2014,22 years,Villarreal,2013,first scrap players fbref
https://fbref.com/en/players/c2a4ce02/Adam-Mitchell,154293,Adam Mitchell,Not found,18-Oct-93,Not found,Not found,Not found,FW-MF (WM),Not found,2012-2013,18 years,Sunderland,2012,first scrap players fbref
https://fbref.com/en/players/4c3e2fd0/Michael-Harriman,155233,Michael Harriman,Not found,23-Oct-92,Not found,168,Republic of Ireland ie  Other: England,DF-MF,Right,2011-2012,18 years,QPR,2011,first scrap players fbref
https://fbref.com/en/players/c4e180f0/Tyias-Browning,156934,Tyias Browning,Not found,"May 27, 1994 (Age: 31-182d)","Liverpool, England, United Kingdom",181,China PR cn  Other: England,DF (CB),Right,2013-2014,19 years,Wigan Athletic,2013,first scrap players fbref
https://fbref.com/en/players/67d23ab0/Tom-Ince,157368,Tom Ince,Not found,"January 30, 1992 (Age: 33-299d)","Stockport, England, United Kingdom",178,England eng,FW-MF (AM-WM),Left,2010-2011,18 years,Notts County,2010,first scrap players fbref
https://fbref.com/en/players/3312f911/Jeffrey-Schlupp,157506,Jeffrey Schlupp,Not found,"December 23, 1992 (Age: 32-337d)","Hamburg, Germany",178,Ghana gh  Other: Germany,"DF-FW-MF (FB-WM, left)",Left,2010-2011,17 years,Brentford,2010,first scrap players fbref
https://fbref.com/en/players/ce4246f5/Kurt-Zouma,157509,Kurt Zouma,Not found,"October 27, 1994 (Age: 31-029d)","Lyon, France",190,France,DF (CB),Right,2011-2012,16 years,Saint-Étienne,2011,first scrap players fbref
https://fbref.com/en/players/8f160d73/Fredrik-Ulvestad,158022,Fredrik Ulvestad,Not found,"June 17, 1992 (Age: 33-161d)","Ålesund, Norway",183,Norway,DF-MF (CM-DM-FB),Right,2010,17 years,Aalesund,Not found,first scrap players fbref
https://fbref.com/en/players/b48778f2/Gael-Bigirimana,158697,Gaël Bigirimana,Not found,"October 22, 1993 (Age: 32-034d)","Bujumbura, Burundi",173,Burundi bi  Other: England,MF (CM),Right,2011-2012,17 years,Coventry City,2011,first scrap players fbref
https://fbref.com/en/players/88e357ef/Serge-Gnabry,159471,Serge Gnabry,Not found,"July 14, 1995 (Age: 30-134d)","Stuttgart, Germany",173,Germany,FW-MF (AM-WM),Right,2012-2013,17 years,Arsenal,2012,first scrap players fbref
https://fbref.com/en/players/6e87c80f/Bruno-Andrade,159570,Bruno Andrade,Not found,"October 2, 1993 (Age: 32-054d)","Viseu, Portugal",175,Not found,FW-MF (WM),Right,2010-2011,16 years,QPR,2010,first scrap players fbref
https://fbref.com/en/players/f121f4b7/Yacouba-Sylla,160080,Yacouba Sylla,Not found,"November 29, 1990 (Age: 34-361d)","Étampes, France",184,Mali ml  Other: France,MF,Right,2010-2011,19 years,Clermont Foot,2010,first scrap players fbref
https://fbref.com/en/players/7969682e/Mesca,160348,Mesca,Not found,6-May-93,Not found,175,Portugal pt  Other: Guinea-Bissau,MF,Both,2013-2014,20 years,Crewe Alexandra,2013,first scrap players fbref
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,160438,Mohamed Elneny,Not found,"July 11, 1992 (Age: 33-137d)","Al Maḩallah al Kubrá, Egypt",180,Egypt,MF (CM-DM),Right,2012-2013,20 years,Basel,2012,first scrap players fbref
https://fbref.com/en/players/758dd7f0/Javier-Manquillo,162029,Javier Manquillo,Not found,5-May-94,Not found,175,Spain,"DF (FB, right)",Right,2012-2013,18 years,Atlético Madrid,2012,first scrap players fbref
https://fbref.com/en/players/7d841904/Ji-Dong-won,164265,Ji Dong-won,Not found,"May 28, 1991 (Age: 34-181d)","Jeju-si, Korea Republic",189,Korea Republic,FW-MF,Right,2011-2012,20 years,Sunderland,2011,first scrap players fbref
https://fbref.com/en/players/4a56052c/Jordan-Veretout,164771,Jordan Veretout,Not found,"March 1, 1993 (Age: 32-269d)","Ancenis, France",176,France,MF (CM-DM-WM),Right,2010-2011,17 years,Nantes,2010,first scrap players fbref
https://fbref.com/en/players/372307ab/Jordan-Slew,164785,Jordan Slew,Not found,"September 7, 1992 (Age: 33-079d)","Gleadless, England, United Kingdom",191,England eng,FW-MF,Right,2010-2011,17 years,Sheffield Utd,2010,first scrap players fbref
https://fbref.com/en/players/8ac454b5/Paddy-McNair,167268,Paddy McNair,Not found,"April 27, 1995 (Age: 30-212d)","Ballyclare, Northern Ireland, United Kingdom",183,Northern Ireland nir,DF-MF (CB-CM),Right,2014-2015,19 years,Manchester Utd,2014,first scrap players fbref
https://fbref.com/en/players/8f696594/Memphis,167850,Memphis,Not found,"February 13, 1994 (Age: 31-296d)","Moordrecht, Netherlands",176,Netherlands,FW-MF (AM-WM),Right,2011-2012,17 years,PSV Eindhoven,2011,players corrected fbref
https://fbref.com/en/players/db89826f/El-Hadji-Ba,169090,El-Hadji Ba,Not found,5-Mar-93,Not found,183,Mauritania mr  Other: France,MF (CM-DM),Right,2011-2012,18 years,Le Havre,2011,players corrected fbref
https://fbref.com/en/players/d3085b49/Cauley-Woodrow,169801,Cauley Woodrow,Not found,"December 2, 1994 (Age: 30-358d)","Hemel Hempstead, England, United Kingdom",184,England eng,FW-MF,Right,2013-2014,18 years,Southend United,2013,first scrap players fbref
https://fbref.com/en/players/3fe6bd8c/Paul-Dummett,170321,Paul Dummett,Not found,"September 26, 1991 (Age: 34-060d)","Newcastle upon Tyne, England, United Kingdom",185,Wales wls  Other: England,"DF (FB, left)",Left,2011-2012,19 years,Gateshead,2011,first scrap players fbref
https://fbref.com/en/players/49b8432c/Jonny-Williams,170322,Jonny Williams,Not found,"October 9, 1993 (Age: 32-047d)","Pembury, England, United Kingdom",168,Wales wls,FW-MF (AM-CM),Left,2011-2012,17 years,Crystal Palace,2011,first scrap players fbref
https://fbref.com/en/players/5167c97e/Massadio-Haidara,170929,Massadio Haïdara,Not found,"December 2, 1992 (Age: 32-358d)","Trappes, France",179,Mali ml  Other: France,"DF-MF (FB, left)",Left,2010-2011,17 years,Nancy,2010,first scrap players fbref
https://fbref.com/en/players/4db1f85d/Ben-Reeves,171234,Ben Reeves,Not found,"November 19, 1991 (Age: 34-006d)","Verwood, England, United Kingdom",177,Northern Ireland nir  Other: England,MF,Left,2011-2012,19 years,Dag & Red,2011,first scrap players fbref
https://fbref.com/en/players/434ad289/Jay-Fulton,171260,Jay Fulton,Not found,"April 1, 1994 (Age: 31-238d)","Bolton, England, United Kingdom",178,Scotland sct  Other: England,MF (CM-DM),Right,2010-2011,16 years,Falkirk,2010,first scrap players fbref
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,171424,Riyad Mahrez,Not found,"February 21, 1991 (Age: 34-277d)","Sarcelles, France",178,Algeria dz  Other: France,"FW-MF (AM-WM, right)",Left,2011-2012,20 years,Le Havre,2011,first scrap players fbref
https://fbref.com/en/players/d557d734/Matt-Doherty,171679,Matt Doherty,Not found,"January 16, 1992 (Age: 33-313d)","Dublin, Republic of Ireland",182,Republic of Ireland,"DF-MF (DM-FB-WM, right)",Right,2011-2012,19 years,Hibernian,2011,first scrap players fbref
https://fbref.com/en/players/f50cf139/Adam-Henley,173585,Adam Henley,Not found,14-Jun-94,Not found,178,Wales wls  Other: United States,DF,Right,2011-2012,17 years,Blackburn,2011,first scrap players fbref
https://fbref.com/en/players/dede4a42/Josh-Vela,173804,Josh Vela,Not found,"December 14, 1993 (Age: 31-346d)","Salford, England, United Kingdom",181,Not found,"DF-MF (CM-DM-FB, right)",Right,2011-2012,17 years,Bolton,2011,first scrap players fbref
https://fbref.com/en/players/e98740ac/Michael-Doughty,173832,Michael Doughty,Not found,20-Nov-92,Not found,185,Wales wls  Other: England,MF (CM-WM),Right,2011-2012,18 years,Crawley Town,2011,first scrap players fbref
